,0,1,2,3,4
40,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
43,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
44,0.2666666666666666,0.06666666666666651,0.5333333333333332,0.06666666666666651,0.06666666666666651
45,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
46,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
50,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.11111111111111104,0.2222222222222221
51,0.19999999999999943,0.0999999999999999,0.19999999999999943,0.39999999999999963,0.0999999999999999
54,0.49999999999999994,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997
55,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
56,0.07692307692307689,0.1538461538461538,0.3076923076923076,0.1538461538461538,0.3076923076923076
59,0.00010849517196484809,0.4443962243680151,0.11109905609200336,0.22219811218400715,0.22219811218400715
61,0.14285714285714257,0.2857142857142857,0.14285714285714257,0.2857142857142857,0.1428571428571431
62,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
63,0.3333333333333329,0.16666666666666674,0.16666666666666674,0.16666666666666674,0.16666666666666674
64,0.0588235294117647,0.23529411764705885,0.23529411764705885,0.23529411764705885,0.23529411764705885
65,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015
66,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
70,0.22222222222222052,0.22222222222222368,0.22222222222222052,0.11111111111111163,0.22222222222222052
72,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
73,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109,0.2222222222222222
74,0.06666666666666664,0.2666666666666666,0.2666666666666666,0.13333333333333305,0.2666666666666666
76,0.16666666666666674,0.3333333333333329,0.16666666666666674,0.16666666666666674,0.16666666666666674
77,0.05263157894736843,0.4210526315789468,0.21052631578947376,0.10526315789473668,0.21052631578947376
79,0.18181818181818182,0.36363636363636304,0.18181818181818182,0.09090909090909073,0.18181818181818182
80,0.2857142857142857,0.07142857142857166,0.2857142857142857,0.07142857142857166,0.2857142857142857
81,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
82,0.002597402597402617,0.33246753246753463,0.16623376623376698,0.16623376623376698,0.33246753246753463
83,0.11111111111111124,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221
86,0.23529411764705885,0.23529411764705885,0.23529411764705885,0.0588235294117647,0.23529411764705885
87,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
90,0.09090909090909073,0.18181818181818182,0.36363636363636304,0.18181818181818182,0.18181818181818182
91,0.5333333333333332,0.06666666666666675,0.13333333333333375,0.13333333333333328,0.13333333333333328
92,0.09756097560975567,0.3902439024390241,0.024390243902438997,0.09756097560975567,0.3902439024390241
93,0.021276595744680837,0.17021276595744703,0.0425531914893616,0.08510638297872336,0.6808510638297882
96,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
97,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
100,0.03846153846153855,0.3076923076923079,0.03846153846153855,0.3076923076923079,0.3076923076923079
102,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
104,0.49999999999999994,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997
105,0.12499999999999997,0.12499999999999997,0.49999999999999994,0.12499999999999997,0.12499999999999997
106,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109
111,0.09999999999999998,0.39999999999999997,0.09999999999999998,0.19999999999999998,0.19999999999999998
112,0.13913043478260836,0.27826086956521723,0.01739130434782607,0.00869565217391302,0.5565217391304355
115,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666
116,0.23529411764705885,0.23529411764705885,0.23529411764705885,0.0588235294117647,0.23529411764705885
117,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
119,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
121,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
123,0.1428571428571431,0.2857142857142857,0.1428571428571431,0.2857142857142857,0.1428571428571431
124,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
127,0.2857142857142857,0.2857142857142857,0.14285714285714257,0.14285714285714257,0.14285714285714257
129,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
130,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109
131,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.11111111111111104,0.2222222222222221
133,0.8648648648648657,0.0540540540540537,0.027027027027026994,0.027027027027026994,0.027027027027026994
134,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
138,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
139,0.16666666666666674,0.16666666666666674,0.16666666666666674,0.3333333333333329,0.16666666666666674
140,0.11111111111111104,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221
143,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
145,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
147,0.11111111111111124,0.4444444444444435,0.22222222222222132,0.11111111111111124,0.11111111111111124
148,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
149,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
151,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
153,0.00564971751412431,0.18079096045197834,0.3615819209039548,0.3615819209039548,0.09039548022598835
154,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
157,0.44444444444444503,0.11111111111111084,0.11111111111111084,0.2222222222222221,0.11111111111111084
159,0.44444444444444425,0.11111111111111104,0.2222222222222225,0.11111111111111104,0.11111111111111104
161,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
162,0.1538461538461538,0.1538461538461538,0.3076923076923076,0.07692307692307689,0.3076923076923076
163,0.5000000000000009,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.1250000000000002
168,0.49999999999999994,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997
172,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.11111111111111104,0.2222222222222221
178,0.3333333333333329,0.16666666666666674,0.16666666666666674,0.16666666666666674,0.16666666666666674
180,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666
182,0.2857142857142857,0.07142857142857166,0.2857142857142857,0.07142857142857166,0.2857142857142857
184,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
185,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857
189,0.14285714285714257,0.14285714285714257,0.2857142857142857,0.14285714285714257,0.2857142857142857
190,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
192,0.33333333333333354,0.16666666666666646,0.16666666666666646,0.16666666666666646,0.16666666666666646
193,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
195,0.03448275862068976,0.2758620689655176,0.2758620689655176,0.13793103448275856,0.2758620689655176
196,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
197,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109,0.2222222222222222
201,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
203,0.4571428571428584,0.02857142857142864,0.22857142857142876,0.22857142857142876,0.057142857142857384
204,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
206,0.11111111111111084,0.2222222222222221,0.11111111111111084,0.11111111111111084,0.4444444444444435
207,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
209,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015
210,0.24999999999999906,0.06249999999999998,0.1249999999999993,0.49999999999999906,0.06249999999999998
211,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
212,0.39999999999999963,0.20000000000000015,0.0999999999999999,0.19999999999999943,0.0999999999999999
213,0.0999999999999999,0.20000000000000015,0.0999999999999999,0.20000000000000015,0.39999999999999963
214,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666
215,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
216,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
217,0.023809523809523777,0.09523809523809545,0.023809523809523777,0.09523809523809545,0.7619047619047625
221,0.34782608695652123,0.04347826086956553,0.34782608695652123,0.17391304347826028,0.0869565217391306
224,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666
225,0.42105263157894607,0.10526315789473688,0.21052631578947414,0.21052631578947414,0.052631578947368335
227,0.06666666666666664,0.2666666666666666,0.13333333333333305,0.2666666666666666,0.2666666666666666
228,0.14285714285714257,0.2857142857142857,0.14285714285714257,0.2857142857142857,0.14285714285714257
230,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.11111111111111104
231,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
233,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
237,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109,0.2222222222222222
239,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
240,0.44444444444444503,0.11111111111111124,0.2222222222222221,0.11111111111111124,0.11111111111111124
241,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
243,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332
245,0.017543859649122882,0.28070175438596523,0.28070175438596523,0.14035087719298286,0.28070175438596523
246,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
247,0.2222222222222221,0.11111111111111124,0.44444444444444503,0.11111111111111124,0.11111111111111124
248,0.16666666666666674,0.08333333333333381,0.08333333333333322,0.3333333333333341,0.3333333333333341
253,0.2857142857142862,0.2857142857142852,0.14285714285714285,0.14285714285714285,0.14285714285714285
254,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666
256,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
259,0.3076923076923079,0.3076923076923079,0.03846153846153855,0.03846153846153855,0.3076923076923079
260,0.13333333333333305,0.06666666666666664,0.5333333333333342,0.13333333333333305,0.13333333333333305
261,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
262,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666
263,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666
264,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015
266,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
267,0.49999999999999994,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997
270,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
271,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
272,0.24999999999999994,0.12499999999999997,0.12499999999999997,0.24999999999999994,0.24999999999999994
275,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
277,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109,0.2222222222222222
278,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.49999999999999994,0.12499999999999997
279,0.07692307692307668,0.15384615384615366,0.15384615384615366,0.3076923076923079,0.3076923076923079
280,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
281,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
284,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109
285,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109,0.2222222222222222
288,0.39999999999999997,0.09999999999999998,0.09999999999999998,0.19999999999999998,0.19999999999999998
289,0.0909090909090909,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365
290,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
294,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
295,0.09090909090909106,0.04545454545454544,0.04545454545454544,0.7272727272727274,0.09090909090909106
299,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666
302,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
303,0.853333333333334,0.013333333333333384,0.10666666666666692,0.013333333333333384,0.013333333333333384
309,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
314,0.11111111111111124,0.44444444444444503,0.11111111111111124,0.2222222222222221,0.11111111111111124
315,0.44444444444444425,0.11111111111111104,0.2222222222222221,0.11111111111111104,0.11111111111111104
319,0.400000000000001,0.0999999999999999,0.0999999999999999,0.20000000000000015,0.20000000000000015
320,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857
321,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
322,0.052631578947368335,0.21052631578947414,0.10526315789473688,0.21052631578947414,0.42105263157894757
324,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
325,0.2222222222222221,0.2222222222222229,0.11111111111111124,0.2222222222222221,0.2222222222222221
326,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
327,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
329,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
332,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
337,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
338,0.0909090909090909,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182
339,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
342,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
343,0.07142857142857166,0.14285714285714257,0.5714285714285725,0.07142857142857166,0.14285714285714257
344,0.3076923076923076,0.1538461538461538,0.3076923076923076,0.1538461538461538,0.07692307692307689
345,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109
346,0.11111111111111084,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221
348,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
349,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
350,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
351,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109,0.2222222222222222
353,0.0909090909090909,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182
355,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
356,0.03846153846153855,0.3076923076923079,0.03846153846153855,0.3076923076923079,0.3076923076923079
357,0.03846153846153855,0.3076923076923079,0.03846153846153855,0.3076923076923079,0.3076923076923079
358,0.11111111111111124,0.44444444444444503,0.2222222222222221,0.11111111111111124,0.11111111111111124
359,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
360,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
361,0.16666666666666674,0.16666666666666674,0.3333333333333329,0.16666666666666674,0.16666666666666674
366,0.2857142857142857,0.14285714285714257,0.14285714285714257,0.2857142857142857,0.14285714285714257
367,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
368,0.07692307692307689,0.3076923076923076,0.3076923076923076,0.1538461538461538,0.1538461538461538
369,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
372,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
374,0.49999999999999994,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997
376,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
377,0.14285714285714257,0.14285714285714257,0.2857142857142857,0.14285714285714257,0.2857142857142857
378,0.3333333333333341,0.16666666666666674,0.16666666666666674,0.16666666666666674,0.16666666666666674
379,0.24999999999999994,0.24999999999999994,0.12499999999999997,0.12499999999999997,0.24999999999999994
380,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
381,0.2857142857142857,0.14285714285714257,0.2857142857142857,0.14285714285714257,0.14285714285714257
382,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.07142857142857166,0.07142857142857166
383,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
384,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
385,0.5333333333333332,0.13333333333333328,0.13333333333333328,0.13333333333333328,0.06666666666666675
386,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
388,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666
389,0.01886792452830191,0.3018867924528307,0.3018867924528307,0.07547169811320766,0.3018867924528307
390,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
393,0.04000000000000006,0.1599999999999997,0.08000000000000027,0.6400000000000012,0.08000000000000027
398,0.11111111111111104,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221
399,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.0909090909090909
402,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
409,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
410,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109,0.2222222222222222
411,0.12499999999999997,0.24999999999999994,0.24999999999999994,0.12499999999999997,0.24999999999999994
415,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
416,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.11111111111111109
417,0.052631578947368335,0.2105263157894734,0.1052631578947365,0.2105263157894734,0.42105263157894757
420,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
422,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
423,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
425,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
426,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
427,0.07692307692307696,0.07692307692307696,0.1538461538461542,0.6153846153846148,0.07692307692307696
429,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
432,0.08602150537634332,0.1720430107526894,0.04301075268817219,0.6881720430107504,0.010752688172043006
435,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
439,0.034482758620689696,0.2758620689655172,0.2758620689655172,0.2758620689655172,0.1379310344827583
441,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
442,0.47058823529411814,0.11764705882352952,0.23529411764705863,0.11764705882352952,0.05882352941176465
443,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
444,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
446,0.16666666666666674,0.3333333333333329,0.16666666666666674,0.16666666666666674,0.16666666666666674
447,0.09090909090909073,0.18181818181818182,0.3636363636363643,0.18181818181818182,0.18181818181818182
450,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
452,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
453,0.2857142857142857,0.07142857142857141,0.07142857142857141,0.2857142857142857,0.2857142857142857
454,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
455,0.49999999999999994,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997
456,0.1666666666666666,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666
457,0.3999999999999982,0.0999999999999999,0.20000000000000015,0.0999999999999999,0.20000000000000015
458,0.012345679012345708,0.04938271604938231,0.7901234567901229,0.0987654320987648,0.04938271604938231
460,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
463,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
465,0.11111111111111109,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
467,0.045454545454545525,0.36363636363636365,0.045454545454545525,0.36363636363636365,0.1818181818181815
468,0.16410256410256388,0.005128205128205092,0.01025641025641013,0.6564102564102556,0.16410256410256388
470,0.058823529411764754,0.23529411764705904,0.23529411764705904,0.23529411764705904,0.23529411764705904
471,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.11111111111111084,0.2222222222222221
472,0.12499999999999997,0.24999999999999994,0.24999999999999994,0.12499999999999997,0.24999999999999994
476,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
479,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
481,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
483,0.32,0.32,0.019999999999999993,0.019999999999999993,0.32
484,0.3333333333333329,0.16666666666666674,0.16666666666666674,0.16666666666666674,0.16666666666666674
485,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
489,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.24999999999999994
490,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.1666666666666666
491,1.1102230246252362e-16,4.336808689942264e-19,1.0,1.7763568394003913e-15,1.3877787807815375e-17
494,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
495,0.3333333333333329,0.16666666666666674,0.16666666666666674,0.16666666666666674,0.16666666666666674
497,0.11111111111111084,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221
499,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
501,0.030303030303030262,0.2424242424242426,0.2424242424242426,0.2424242424242426,0.2424242424242426
503,0.6400000000000012,0.03999999999999978,0.07999999999999913,0.0799999999999997,0.15999999999999856
507,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
509,0.666666666666666,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337
510,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
512,0.0999999999999999,0.20000000000000015,0.0999999999999999,0.20000000000000015,0.39999999999999963
514,0.062499999999999535,0.06249999999999998,0.49999999999999906,0.1249999999999993,0.24999999999999906
515,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.0909090909090909,0.18181818181818182
516,0.11111111111111104,0.2222222222222225,0.44444444444444425,0.11111111111111104,0.11111111111111104
517,0.12499999999999997,0.49999999999999994,0.12499999999999997,0.12499999999999997,0.12499999999999997
518,0.0909090909090909,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182
521,0.3076923076923079,0.15384615384615366,0.3076923076923079,0.07692307692307696,0.15384615384615366
523,0.019999999999999993,0.1599999999999997,0.6400000000000012,0.01999999999999985,0.1599999999999997
524,0.44444444444444503,0.11111111111111124,0.11111111111111124,0.2222222222222221,0.11111111111111124
525,0.03389830508474573,0.5423728813559319,0.016949152542372833,0.13559322033898244,0.2711864406779654
527,0.0999999999999999,0.39999999999999963,0.20000000000000015,0.0999999999999999,0.20000000000000015
528,0.03846153846153841,0.1538461538461531,0.1538461538461531,0.6153846153846148,0.03846153846153841
