,0,1,2,3,4
302,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
303,0.32142857142857145,0.14285714285714285,0.25,0.14285714285714285,0.14285714285714285
309,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
314,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.15384615384615385
315,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
319,0.2631578947368421,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.21052631578947367
320,0.0,0.0,0.0,0.5,0.5
321,0.0,0.25,0.25,0.25,0.25
322,0.0625,0.1875,0.1875,0.25,0.3125
324,0.0,0.0,0.5,0.0,0.5
325,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427
326,0.2,0.2,0.2,0.2,0.2
327,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
329,0.2,0.2,0.2,0.2,0.2
332,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
337,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
338,0.0,0.4,0.2,0.2,0.2
339,0.2,0.2,0.2,0.2,0.2
342,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
343,0.16,0.2,0.28,0.16,0.2
344,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0
345,0.25,0.25,0.25,0.25,0.0
346,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222
348,0.5,0.5,0.0,0.0,0.0
349,0.2,0.2,0.2,0.2,0.2
350,0.0,0.0,0.0,1.0,0.0
351,0.25,0.25,0.25,0.0,0.25
353,0.0,0.0,0.25,0.5,0.25
355,0.0,0.25,0.25,0.25,0.25
356,0.0,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.3076923076923077
357,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
358,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385
359,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
360,1.0,0.0,0.0,0.0,0.0
361,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182
366,0.2,0.17142857142857143,0.2,0.22857142857142856,0.2
367,0.2,0.2,0.2,0.2,0.2
368,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
369,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
372,0.0,0.25,0.25,0.25,0.25
374,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
376,0.5,0.5,0.0,0.0,0.0
377,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
378,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047
379,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
380,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
381,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
382,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091
383,0.2,0.2,0.2,0.2,0.2
384,0.2,0.2,0.2,0.2,0.2
385,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
386,0.2,0.2,0.2,0.2,0.2
388,0.0,1.0,0.0,0.0,0.0
389,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.2631578947368421
390,0.0,0.25,0.25,0.25,0.25
393,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.15384615384615385
398,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
399,0.2,0.2,0.2,0.4,0.0
402,0.2,0.2,0.2,0.2,0.2
409,0.125,0.25,0.125,0.25,0.25
410,0.25,0.25,0.25,0.0,0.25
411,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
415,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
416,0.25,0.25,0.25,0.25,0.0
417,0.0,0.25,0.1875,0.25,0.3125
420,0.0,0.25,0.25,0.25,0.25
422,0.5,0.0,0.5,0.0,0.0
423,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
425,0.2,0.2,0.2,0.2,0.2
426,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
427,0.0,0.0,0.0,1.0,0.0
429,0.2,0.2,0.2,0.2,0.2
432,0.14285714285714285,0.25,0.17857142857142858,0.32142857142857145,0.10714285714285714
435,0.0,0.25,0.25,0.25,0.25
439,0.0625,0.25,0.25,0.25,0.1875
441,0.0,0.25,0.25,0.25,0.25
442,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0
443,0.0,0.0,0.5,0.0,0.5
444,0.5,0.5,0.0,0.0,0.0
446,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182
447,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222
450,0.125,0.25,0.125,0.25,0.25
452,0.0,0.0,0.5,0.0,0.5
453,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
454,0.2,0.2,0.2,0.2,0.2
455,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
456,0.0,1.0,0.0,0.0,0.0
457,0.25,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.20833333333333334
458,0.17307692307692307,0.09615384615384616,0.28846153846153844,0.23076923076923078,0.21153846153846154
460,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
463,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
465,0.0,0.25,0.25,0.25,0.25
467,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.23076923076923078
468,0.3125,0.0,0.0625,0.3125,0.3125
470,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
471,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222
472,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
476,1.0,0.0,0.0,0.0,0.0
479,0.0,0.25,0.25,0.25,0.25
481,0.2,0.2,0.2,0.2,0.2
483,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
484,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
485,1.0,0.0,0.0,0.0,0.0
489,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
490,0.0,0.0,0.0,1.0,0.0
491,0.1461187214611872,0.1232876712328767,0.4063926940639269,0.1735159817351598,0.1506849315068493
494,0.0,0.25,0.25,0.25,0.25
495,0.2,0.2,0.2,0.2,0.2
497,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
499,0.2,0.2,0.2,0.2,0.2
501,0.0625,0.1875,0.25,0.25,0.25
503,0.23809523809523808,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.21428571428571427
507,0.2,0.2,0.2,0.2,0.2
509,1.0,0.0,0.0,0.0,0.0
510,1.0,0.0,0.0,0.0,0.0
512,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333
514,0.12,0.16,0.28,0.2,0.24
515,0.25,0.25,0.25,0.0,0.25
516,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.15384615384615385
517,0.0,1.0,0.0,0.0,0.0
518,0.0,0.0,0.25,0.5,0.25
521,0.4,0.2,0.2,0.0,0.2
523,0.13333333333333333,0.23333333333333334,0.3,0.1,0.23333333333333334
524,1.0,0.0,0.0,0.0,0.0
525,0.07692307692307693,0.38461538461538464,0.0,0.23076923076923078,0.3076923076923077
527,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222
528,0.13043478260869565,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.13043478260869565
529,0.625,0.0625,0.1875,0.0625,0.0625
530,0.2,0.2,0.2,0.2,0.2
531,0.2,0.3,0.2,0.1,0.2
532,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
533,1.0,0.0,0.0,0.0,0.0
535,0.0,0.5,0.5,0.0,0.0
538,0.2,0.2,0.2,0.2,0.2
542,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
544,0.25,0.25,0.25,0.25,0.0
545,0.3076923076923077,0.18461538461538463,0.2,0.13846153846153847,0.16923076923076924
546,0.125,0.25,0.25,0.25,0.125
547,0.0,0.5,0.5,0.0,0.0
548,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
550,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857
551,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285
552,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
554,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.2727272727272727
555,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222
558,0.0,0.0,0.5,0.0,0.5
559,0.2,0.2,0.2,0.2,0.2
560,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
563,0.2,0.2,0.2,0.2,0.2
564,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
566,0.5,0.0,0.5,0.0,0.0
567,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111
570,0.125,0.25,0.125,0.25,0.25
571,0.21875,0.1875,0.21875,0.1875,0.1875
572,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
578,0.25,0.25,0.25,0.25,0.0
580,1.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.5,0.0,0.5
582,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.2222222222222222
584,0.0,0.0,0.4,0.2,0.4
585,0.2,0.2,0.2,0.2,0.2
586,0.25,0.25,0.25,0.0,0.25
587,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
589,0.0,0.25,0.25,0.25,0.25
590,0.125,0.25,0.25,0.1875,0.1875
591,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
596,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
602,0.25,0.25,0.25,0.25,0.0
605,0.0,0.25,0.25,0.25,0.25
606,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
608,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.2727272727272727
609,0.125,0.125,0.25,0.25,0.25
610,0.2,0.2,0.2,0.2,0.2
611,0.2,0.2,0.2,0.2,0.2
612,0.5,0.0,0.5,0.0,0.0
614,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.14285714285714285
617,0.0,0.0,0.0,1.0,0.0
619,0.2,0.2,0.2,0.2,0.2
620,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
621,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
623,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
625,0.2,0.2,0.2,0.2,0.2
626,0.0,0.0,0.5,0.0,0.5
628,0.2,0.2,0.2,0.2,0.2
630,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
631,0.2,0.2,0.2,0.2,0.2
632,0.0,0.25,0.25,0.25,0.25
634,0.13636363636363635,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.22727272727272727
636,0.2,0.2,0.2,0.2,0.2
637,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0
638,0.0,0.25,0.25,0.25,0.25
639,0.0,0.25,0.25,0.25,0.25
642,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
643,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.14285714285714285
644,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.16666666666666666
645,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111
647,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111
648,0.2,0.2,0.2,0.2,0.2
649,0.375,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666
650,0.2,0.2,0.2,0.2,0.2
652,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
653,0.2,0.2,0.2,0.2,0.2
656,0.1,0.1,0.26666666666666666,0.3,0.23333333333333334
657,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
658,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047
659,0.0,0.25,0.25,0.25,0.25
661,0.2,0.2,0.2,0.2,0.2
662,0.0,0.25,0.25,0.25,0.25
664,0.0,0.0,0.0,1.0,0.0
666,0.4,0.2,0.2,0.0,0.2
668,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
670,0.2,0.2,0.2,0.2,0.2
671,0.0,0.0,1.0,0.0,0.0
672,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111
673,0.0,0.25,0.25,0.25,0.25
674,0.0,1.0,0.0,0.0,0.0
681,1.0,0.0,0.0,0.0,0.0
684,0.2,0.2,0.2,0.2,0.2
685,0.25,0.25,0.25,0.0,0.25
687,0.2,0.2,0.2,0.2,0.2
688,0.0,0.25,0.25,0.25,0.25
691,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
692,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
694,0.0,1.0,0.0,0.0,0.0
695,0.2,0.2,0.2,0.2,0.2
700,0.07058823529411765,0.2235294117647059,0.21176470588235294,0.24705882352941178,0.24705882352941178
702,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
704,0.25,0.25,0.25,0.0,0.25
705,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
707,0.0,0.25,0.25,0.25,0.25
709,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.23529411764705882
711,0.5,0.5,0.0,0.0,0.0
716,0.2,0.2,0.2,0.2,0.2
718,0.75,0.0,0.25,0.0,0.0
719,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
722,0.2,0.2,0.2,0.2,0.2
723,0.12307692307692308,0.23076923076923078,0.2,0.2,0.24615384615384617
724,0.1875,0.1875,0.25,0.1875,0.1875
726,0.125,0.25,0.125,0.25,0.25
727,0.125,0.25,0.25,0.125,0.25
729,0.25,0.0,0.25,0.25,0.25
731,0.11538461538461539,0.19230769230769232,0.23076923076923078,0.23076923076923078,0.23076923076923078
732,0.0,0.0,0.0,1.0,0.0
733,0.2,0.2,0.2,0.2,0.2
734,0.3333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333
735,0.2,0.2,0.2,0.2,0.2
736,0.2,0.2,0.2,0.2,0.2
739,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111
740,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222
741,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091
742,0.1836734693877551,0.1836734693877551,0.2653061224489796,0.1836734693877551,0.1836734693877551
743,0.125,0.125,0.25,0.25,0.25
748,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
749,0.125,0.125,0.375,0.125,0.25
750,0.1702127659574468,0.32978723404255317,0.11702127659574468,0.2127659574468085,0.1702127659574468
751,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
756,0.0,0.25,0.25,0.25,0.25
759,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
760,0.18181818181818182,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.18181818181818182
761,0.2,0.2,0.2,0.2,0.2
765,0.0,0.25,0.08333333333333333,0.3333333333333333,0.3333333333333333
766,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222
767,0.2,0.2,0.2,0.2,0.2
769,0.0,0.3157894736842105,0.05263157894736842,0.3157894736842105,0.3157894736842105
770,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.3157894736842105
771,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
776,0.2,0.2,0.2,0.2,0.2
777,0.0,0.0,1.0,0.0,0.0
778,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
