,0,1,2,3,4,5,6,7,8,9
36,0.12121212121212128,0.12121212121212128,0.12121212121212128,0.12121212121212128,0.12121212121212128,0.12121212121212128,0.060606060606060747,0.060606060606060747,0.12121212121212128,0.030303030303030318
37,0.21052631578947414,0.10526315789473688,0.052631578947368335,0.052631578947368335,0.052631578947368335,0.10526315789473688,0.052631578947368335,0.052631578947368335,0.10526315789473688,0.21052631578947414
39,0.24615384615384917,0.1230769230769226,0.12307692307692435,0.015384615384615677,0.015384615384615677,0.030769230769230972,0.06153846153846206,0.1230769230769226,0.24615384615384567,0.015384615384615677
40,0.043478260869565216,0.043478260869565216,0.34782608695652123,0.043478260869565216,0.043478260869565216,0.17391304347826028,0.08695652173912997,0.043478260869565216,0.0869565217391306,0.0869565217391306
41,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.1428571428571431,0.1428571428571431,0.07142857142857141,0.1428571428571431,0.1428571428571431,0.07142857142857141,0.07142857142857141
43,0.04878048780487809,0.1951219512195117,0.09756097560975636,0.1951219512195131,0.024390243902438827,0.09756097560975636,0.09756097560975567,0.048780487804877745,0.09756097560975567,0.09756097560975636
44,0.1230769230769226,0.061538461538461625,0.12307692307692347,0.24615384615384567,0.061538461538461625,0.12307692307692347,0.061538461538461625,0.061538461538461625,0.12307692307692347,0.015384615384615349
45,0.051282051282051155,0.051282051282051155,0.20512820512820465,0.051282051282051155,0.1025641025641025,0.1025641025641025,0.1025641025641025,0.1025641025641025,0.20512820512820465,0.02564102564102553
46,0.0588235294117647,0.11764705882352941,0.0588235294117647,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0588235294117647
47,0.04545454545454528,0.04545454545454528,0.09090909090909073,0.04545454545454528,0.18181818181818182,0.04545454545454528,0.18181818181818182,0.18181818181818182,0.09090909090909073,0.09090909090909073
48,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
50,0.11764705882352888,0.11764705882352888,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.11764705882352888,0.2352941176470582,0.11764705882352973
51,0.11111111111111104,0.11111111111111104,0.11111111111111104,0.11111111111111104,0.11111111111111104,0.11111111111111104,0.11111111111111104,0.055555555555555615,0.055555555555555615,0.11111111111111104
53,0.07692307692307696,0.15384615384615366,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.15384615384615366,0.07692307692307696,0.07692307692307696,0.15384615384615366,0.07692307692307696
54,0.2857142857142857,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.1428571428571431
55,0.1904761904761906,0.1904761904761906,0.09523809523809512,0.04761904761904781,0.04761904761904781,0.04761904761904781,0.04761904761904781,0.1904761904761906,0.04761904761904781,0.09523809523809512
56,0.056737588652482476,0.4539007092198559,0.056737588652482476,0.11347517730496516,0.056737588652482476,0.02836879432624159,0.056737588652482476,0.056737588652482476,0.11347517730496516,0.007092198581560371
57,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
58,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.3076923076923079,0.07692307692307696
59,0.007968127490039759,0.01593625498007955,0.01593625498007955,0.01593625498007955,0.12749003984063711,0.0039840637450198725,0.2549800796812747,0.5099601593625503,0.03187250996015916,0.01593625498007955
60,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
61,0.03124999999999993,0.03124999999999993,0.03124999999999993,0.24999999999999906,0.03124999999999993,0.03124999999999993,0.03124999999999993,0.03124999999999993,0.5000000000000027,0.03124999999999993
62,0.0588235294117647,0.11764705882352941,0.0588235294117647,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0588235294117647
64,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.15384615384615366,0.15384615384615366,0.15384615384615366,0.07692307692307696,0.07692307692307696,0.07692307692307696
65,0.043478260869565216,0.17391304347826028,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.17391304347826028,0.17391304347826028,0.17391304347826028,0.08695652173912997
67,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693
68,0.058823529411764545,0.11764705882352931,0.058823529411764545,0.029411764705882217,0.058823529411764545,0.058823529411764545,0.23529411764705904,0.23529411764705904,0.11764705882352931,0.029411764705882217
69,0.14285714285714285,0.07142857142857154,0.07142857142857154,0.07142857142857154,0.14285714285714285,0.07142857142857154,0.14285714285714285,0.14285714285714285,0.07142857142857154,0.07142857142857154
70,0.10403332317382233,0.006502082698364032,0.0004063801686477605,0.00010159504216193974,0.0008127603372955225,0.00020319008432387987,0.003251041349182102,0.052016661586912545,0.0004063801686477605,0.8322665853906306
71,0.1428571428571431,0.1428571428571431,0.07142857142857141,0.1428571428571431,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.1428571428571431
72,0.09090909090909073,0.09090909090909073,0.09090909090909073,0.18181818181818182,0.09090909090909073,0.09090909090909073,0.09090909090909073,0.09090909090909073,0.09090909090909073,0.09090909090909073
74,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.05882352941176465,0.05882352941176465,0.11764705882352952,0.05882352941176465
75,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
76,0.10000000000000006,0.10000000000000006,0.10000000000000006,0.10000000000000006,0.10000000000000006,0.04999999999999994,0.10000000000000006,0.1999999999999998,0.10000000000000006,0.04999999999999994
77,0.11111111111111124,0.11111111111111124,0.11111111111111124,0.11111111111111124,0.05555555555555552,0.11111111111111124,0.11111111111111124,0.05555555555555552,0.11111111111111124,0.11111111111111124
78,0.04761904761904764,0.04761904761904764,0.09523809523809512,0.04761904761904764,0.1904761904761906,0.04761904761904764,0.1904761904761906,0.1904761904761906,0.04761904761904764,0.09523809523809512
79,0.018181818181818226,0.07272727272727265,0.018181818181818226,0.03636363636363626,0.03636363636363626,0.5818181818181803,0.03636363636363626,0.03636363636363626,0.1454545454545456,0.018181818181818226
80,0.23188405797101347,0.02898550724637673,0.05797101449275356,0.014492753623188337,0.23188405797101513,0.05797101449275356,0.23188405797101513,0.11594202898550734,0.014492753623188337,0.014492753623188337
81,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
82,0.08333333333333322,0.08333333333333322,0.08333333333333322,0.16666666666666674,0.08333333333333322,0.08333333333333322,0.08333333333333322,0.08333333333333322,0.16666666666666674,0.08333333333333322
83,0.06896551724137916,0.034482758620689634,0.13793103448275856,0.06896551724137916,0.13793103448275856,0.06896551724137916,0.13793103448275856,0.13793103448275856,0.13793103448275856,0.06896551724137916
84,0.10526315789473688,0.10526315789473688,0.10526315789473688,0.10526315789473688,0.10526315789473688,0.10526315789473688,0.10526315789473688,0.10526315789473688,0.10526315789473688,0.05263157894736852
85,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667
86,0.07142857142857166,0.07142857142857166,0.14285714285714257,0.1428571428571436,0.07142857142857166,0.07142857142857166,0.03571428571428577,0.03571428571428577,0.07142857142857166,0.2857142857142857
87,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.058823529411764754,0.4705882352941173
88,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.18181818181818182
89,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
90,0.02564102564102553,0.051282051282051155,0.02564102564102553,0.20512820512820465,0.2051282051282054,0.051282051282051155,0.1025641025641025,0.1025641025641025,0.20512820512820465,0.02564102564102553
91,0.07407407407407421,0.037037037037037035,0.29629629629629584,0.07407407407407421,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407421,0.037037037037037035,0.29629629629629795
92,0.10526315789473688,0.21052631578947414,0.05263157894736852,0.10526315789473688,0.05263157894736852,0.10526315789473688,0.05263157894736852,0.10526315789473688,0.10526315789473688,0.10526315789473725
93,0.058823529411764545,0.11764705882352931,0.058823529411764545,0.11764705882352931,0.058823529411764545,0.11764705882352931,0.058823529411764545,0.058823529411764545,0.2352941176470582,0.11764705882352931
94,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
95,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.18181818181818182
96,0.07692307692307696,0.03846153846153841,0.03846153846153868,0.03846153846153841,0.03846153846153841,0.019230769230769305,0.03846153846153841,0.07692307692307696,0.019230769230769305,0.6153846153846148
97,0.14285714285714257,0.14285714285714257,0.07142857142857141,0.1428571428571431,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.14285714285714257,0.07142857142857141,0.07142857142857141
99,0.06249999999999998,0.1250000000000002,0.06249999999999998,0.06249999999999998,0.06249999999999998,0.06249999999999998,0.1250000000000002,0.1250000000000002,0.24999999999999906,0.06249999999999998
100,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693
101,0.08333333333333351,0.08333333333333351,0.08333333333333351,0.16666666666666674,0.08333333333333351,0.08333333333333351,0.08333333333333351,0.08333333333333351,0.16666666666666674,0.08333333333333322
102,0.307692307692309,0.07692307692307696,0.07692307692307696,0.1538461538461542,0.07692307692307696,0.07692307692307696,0.03846153846153841,0.03846153846153841,0.07692307692307696,0.07692307692307696
104,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.05882352941176465,0.05882352941176465,0.11764705882352952,0.05882352941176465
105,0.13333333333333353,0.06666666666666758,0.1333333333333354,0.13333333333333353,0.06666666666666664,0.06666666666666758,0.06666666666666664,0.26666666666666755,0.03333333333333373,0.03333333333333373
106,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.15384615384615366,0.07692307692307696,0.15384615384615366,0.15384615384615366,0.07692307692307696,0.07692307692307696
107,0.13333333333333305,0.13333333333333305,0.06666666666666664,0.06666666666666664,0.06666666666666664,0.13333333333333305,0.06666666666666664,0.06666666666666664,0.13333333333333305,0.13333333333333305
109,0.058823529411764754,0.11764705882352931,0.11764705882352931,0.11764705882352931,0.058823529411764754,0.11764705882352931,0.11764705882352931,0.058823529411764754,0.11764705882352931,0.11764705882352931
111,0.03125000000000004,0.03125000000000004,0.03125000000000004,0.03125000000000004,0.24999999999999994,0.03125000000000004,0.24999999999999994,0.24999999999999994,0.0625000000000002,0.03125000000000004
112,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.16666666666666674,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.16666666666666674,0.08333333333333337
114,0.1818181818181815,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
116,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
117,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693
118,0.06611570247933872,0.06611570247933872,0.1322314049586777,0.1322314049586777,0.1322314049586777,0.06611570247933872,0.1322314049586777,0.1322314049586777,0.1322314049586777,0.008264462809917354
119,0.18181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
120,0.05724508050089504,0.0035778175313059134,0.1144901610017903,0.007155635062611942,0.22898032200357776,0.11449016100178867,0.22898032200357776,0.014311270125223503,0.0017889087656529788,0.228980322003581
121,0.18181818181818182,0.09090909090909073,0.18181818181818182,0.09090909090909073,0.09090909090909073,0.09090909090909073,0.04545454545454561,0.04545454545454561,0.09090909090909073,0.09090909090909202
122,0.09523809523809545,0.1904761904761899,0.09523809523809545,0.1904761904761899,0.09523809523809545,0.09523809523809545,0.04761904761904764,0.04761904761904764,0.09523809523809545,0.04761904761904764
123,0.18181818181818213,0.045454545454545525,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.045454545454545525,0.18181818181818213
124,0.08333333333333329,0.08333333333333329,0.1666666666666669,0.08333333333333329,0.08333333333333329,0.08333333333333329,0.08333333333333329,0.08333333333333329,0.08333333333333329,0.1666666666666669
125,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.05882352941176465,0.05882352941176465,0.11764705882352952,0.05882352941176465
127,0.07142857142857141,0.07142857142857141,0.1428571428571431,0.07142857142857141,0.07142857142857141,0.1428571428571431,0.07142857142857141,0.07142857142857141,0.1428571428571431,0.1428571428571431
129,0.22857142857142876,0.02857142857142854,0.05714285714285718,0.02857142857142854,0.11428571428571457,0.22857142857142876,0.11428571428571457,0.11428571428571457,0.05714285714285718,0.02857142857142854
130,0.0588235294117647,0.11764705882352941,0.0588235294117647,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0588235294117647
131,0.0909090909090909,0.18181818181818213,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
132,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.19047619047619077,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.04761904761904768
133,0.025316455696203007,0.012658227848101479,0.025316455696202826,0.012658227848101479,0.025316455696203007,0.025316455696203007,0.025316455696203007,0.025316455696203007,0.012658227848101479,0.8101265822784807
134,0.07999999999999999,0.07999999999999999,0.16000000000000028,0.07999999999999999,0.07999999999999999,0.16000000000000028,0.07999999999999999,0.07999999999999999,0.16000000000000028,0.03999999999999992
136,0.13333333333333328,0.06666666666666675,0.06666666666666675,0.06666666666666675,0.13333333333333328,0.13333333333333328,0.13333333333333328,0.13333333333333328,0.06666666666666675,0.06666666666666675
137,0.07692307692307696,0.15384615384615366,0.07692307692307696,0.15384615384615366,0.15384615384615366,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696
139,0.3076923076923079,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696
140,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
143,0.09999999999999953,0.0999999999999999,0.0999999999999999,0.04999999999999985,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.20000000000000015,0.04999999999999985
144,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693
145,0.1379310344827581,0.1379310344827581,0.1379310344827581,0.0689655172413789,0.0689655172413789,0.1379310344827581,0.034482758620689634,0.13793103448275906,0.0689655172413789,0.0689655172413789
146,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181815,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
147,0.07142857142857166,0.07142857142857116,0.03571428571428551,0.14285714285714257,0.14285714285714257,0.07142857142857166,0.14285714285714257,0.14285714285714257,0.03571428571428551,0.14285714285714257
148,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
150,0.1739130434782609,0.0869565217391303,0.0869565217391303,0.1739130434782609,0.0869565217391303,0.0869565217391303,0.0869565217391303,0.0869565217391303,0.0869565217391303,0.043478260869565216
151,0.04999999999999985,0.0999999999999999,0.04999999999999985,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.20000000000000015,0.0999999999999999
152,0.2758620689655167,0.06896551724137916,0.06896551724137916,0.06896551724137916,0.13793103448275856,0.13793103448275856,0.06896551724137916,0.06896551724137916,0.06896551724137916,0.034482758620689516
153,0.08695652173913121,0.17391304347826028,0.04347826086956553,0.04347826086956553,0.021739130434782723,0.17391304347826028,0.021739130434782723,0.17391304347826028,0.17391304347826275,0.08695652173913121
154,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
156,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
157,0.15375375375375397,0.00015015015015014757,0.15375375375375397,0.00015015015015014757,0.15375375375375397,0.15375375375375397,0.3075075075075085,0.00015015015015014757,0.00015015015015014757,0.07687687687687685
158,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
159,0.5245901639344259,0.032786885245901606,0.06557377049180334,0.03278688524590138,0.06557377049180334,0.13114754098360693,0.06557377049180334,0.032786885245901606,0.016393442622950775,0.032786885245901606
160,0.09090909090909106,0.09090909090909106,0.18181818181818182,0.09090909090909106,0.09090909090909106,0.09090909090909106,0.04545454545454544,0.04545454545454544,0.09090909090909106,0.18181818181818182
161,0.09090909090909081,0.18181818181818196,0.09090909090909081,0.09090909090909081,0.09090909090909081,0.18181818181818196,0.045454545454545484,0.09090909090909081,0.09090909090909081,0.045454545454545484
162,0.15384615384615366,0.15384615384615366,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.15384615384615366,0.07692307692307696,0.07692307692307696
163,0.05555555555555532,0.05555555555555532,0.11111111111111084,0.05555555555555532,0.11111111111111084,0.11111111111111084,0.11111111111111084,0.11111111111111084,0.2222222222222221,0.05555555555555532
166,0.03225806451612895,0.12903225806451626,0.12903225806451626,0.06451612903225801,0.06451612903225801,0.12903225806451626,0.12903225806451626,0.1290322580645158,0.12903225806451626,0.06451612903225801
167,0.0588235294117647,0.11764705882352941,0.0588235294117647,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0588235294117647
168,0.05555555555555552,0.11111111111111124,0.05555555555555552,0.11111111111111124,0.11111111111111124,0.11111111111111124,0.11111111111111124,0.11111111111111124,0.11111111111111124,0.11111111111111124
169,0.0588235294117647,0.11764705882352941,0.0588235294117647,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0588235294117647
172,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0588235294117647,0.0588235294117647,0.11764705882352941,0.0588235294117647
173,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.18181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
175,0.03225806451612903,0.12903225806451615,0.03225806451612903,0.12903225806451615,0.12903225806451615,0.12903225806451615,0.12903225806451615,0.12903225806451615,0.12903225806451615,0.03225806451612903
177,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.18181818181818213
178,0.13333333333333305,0.06666666666666664,0.13333333333333353,0.06666666666666664,0.06666666666666664,0.13333333333333353,0.06666666666666664,0.06666666666666664,0.13333333333333353,0.13333333333333353
179,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.18181818181818213
180,0.07142857142857116,0.14285714285714257,0.14285714285714257,0.07142857142857116,0.14285714285714257,0.14285714285714257,0.07142857142857116,0.03571428571428551,0.14285714285714257,0.03571428571428551
